,FECHA,HORA,PLACA_DETECTADA,PLACA_CORREGIDA,ESTADO,MOTIVO DE RECHAZO
1047,12/10/2020,4:41:13,XAO06,ITF898,Aprobado,
1048,12/10/2020,4:45:08,FIA50C,FIA50D,Aprobado,
1049,12/10/2020,4:45:14,GRM910,GRM910,Aprobado,
1050,12/10/2020,4:47:02,MFB37,MFB375,Aprobado,
1051,12/10/2020,4:55:24,T0436,IOR136,Aprobado,
1052,12/10/2020,4:58:21,MFA23,MFA235,Aprobado,
1053,12/10/2020,5:08:56,HBF83D,HBF83D,Aprobado,
1054,12/10/2020,5:10:34,RJT05D,RUT05D,Aprobado,
1055,12/10/2020,5:19:50,MQY61C,MOY51C,Aprobado,
1056,12/10/2020,5:24:16,RWW99E,RMW99E,Aprobado,
1057,12/10/2020,5:25:44,LLH58,LLH58E,Aprobado,
1058,12/10/2020,5:27:36,EJK17E,IJK17C,Aprobado,
1059,12/10/2020,5:36:44,REB800,REB80D,Aprobado,
1060,12/10/2020,5:45:15,ABB84D,ABB86D,Aprobado,
1061,12/10/2020,5:50:25,BPX30,BPX830,Aprobado,
1062,12/10/2020,5:52:23,PER106,PER10B,Aprobado,
1063,12/10/2020,6:07:26,XRA21,XRA21E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1064,12/10/2020,6:11:13,RWA71E,RMA71E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1065,12/10/2020,6:11:13,BFF291,DFF292,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1066,12/10/2020,6:14:10,JLP85,JLP85F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1067,12/10/2020,6:14:11,STY44,STY544,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1068,12/10/2020,6:20:03,PVP09E,PVP09E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1069,12/10/2020,6:22:42,DID17E,WIN17E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1070,12/10/2020,6:24:04,LTA69,LTA69D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1071,12/10/2020,6:29:10,LGX67D,LGX67D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1072,12/10/2020,6:34:58,TSA85,TSA843,Aprobado,
1073,12/10/2020,6:38:18,DHA805,DHA805,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1074,12/10/2020,6:51:01,HNE21,HNE261,Aprobado,
1075,12/10/2020,6:51:14,DHB61,DHB561,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1076,12/10/2020,6:53:30,BFR822,DFR822,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1077,12/10/2020,7:08:12,EWW01B,ECW01B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1078,12/10/2020,7:10:40,RGH30,RGH30B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1079,12/10/2020,7:13:04,EPF775,EPF775,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1080,12/10/2020,7:14:56,VDB177,WDB17,Aprobado,
1081,12/10/2020,7:15:01,TSP17,TSP075,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1082,12/10/2020,7:16:58,ZTR96,ZTR98E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1083,12/10/2020,7:32:03,DXT20,QDT20C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1084,12/10/2020,7:34:20,NLK01D,WLK01D,Aprobado,
1085,12/10/2020,7:45:26,DLB15,DLB175,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1086,12/10/2020,7:49:21,PWA30B,PMA30B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1087,12/10/2020,7:53:50,STM127,STD127,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1088,12/10/2020,7:54:08,PEC55E,PEP55E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1089,12/10/2020,8:04:31,STE271,STE271,Aprobado,
1090,12/10/2020,8:15:15,XZO24D,XZO26D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1091,12/10/2020,8:17:30,WSR50C,MSR50C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1092,12/10/2020,8:24:43,VJR31D,VJR31D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1093,12/10/2020,8:26:54,EYZ967,CYZ967,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1094,12/10/2020,8:28:28,ARX26D,AHX25D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1095,12/10/2020,8:32:46,BFR822,DFR822,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1096,12/10/2020,8:33:09,TSB88,TSB888,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1097,12/10/2020,8:42:45,STC64E,STC54E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1098,12/10/2020,8:57:05,YCM76,YCM78D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1099,12/10/2020,9:06:59,MIA57,MIA578,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1100,12/10/2020,9:09:01,LFQ65,LFQ65D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1101,12/10/2020,9:15:04,HNA014,HNA014,Aprobado,
1102,12/10/2020,9:17:01,FTN74C,TTN740,Aprobado,
1103,12/10/2020,9:31:12,AXH83,AKH83D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1104,12/10/2020,9:44:41,FGB356,FGB356,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1105,12/10/2020,9:51:06,FLV87C,FLV87C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1106,12/10/2020,10:01:04,BHB346,DHB346,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1107,12/10/2020,10:10:07,RXP97C,NXP97C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1108,12/10/2020,10:36:51,MFR88,MFR88F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1109,12/10/2020,10:44:14,ILP37D,WLP37D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1110,12/10/2020,11:12:16,JGR72C,AGR72D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1111,12/10/2020,11:29:31,MHR66,MHR66F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1112,13/10/2020,1:11:18,CMK84F,CMW84F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1113,13/10/2020,1:22:27,HVU53E,HVU54U,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1114,13/10/2020,2:03:10,TPA83,TPA836,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1115,13/10/2020,3:03:55,SMF119,SMF112,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1116,13/10/2020,4:27:16,CCY32D,QOY32D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1117,13/10/2020,4:34:47,FAS23E,AIS23E,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1118,13/10/2020,4:49:02,BVB18C,BVB18D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1119,13/10/2020,4:57:09,LIE45,LIE45B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1120,13/10/2020,5:02:47,FIY97D,FIY97D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1121,13/10/2020,5:15:08,DSI80D,DSL80D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1122,13/10/2020,5:15:23,MGB29,MGB29F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1123,13/10/2020,5:17:01,FYI92B,FYI92B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1124,13/10/2020,5:17:13,ANX60B,ANX50B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1125,13/10/2020,5:21:06,PRD20C,HRN20C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1126,13/10/2020,5:24:50,LTX91,JLX91F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1127,13/10/2020,5:35:01,RRO66C,RRO65C,Aprobado,
1128,13/10/2020,5:35:02,IRY01,IRY01Y,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1129,13/10/2020,5:37:04,ASF37D,ASF37D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1130,13/10/2020,5:37:26,WSC72C,MSC72C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1131,13/10/2020,5:38:10,LAX07,HUI07F,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1132,13/10/2020,5:38:58,KRG79D,KHG79D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1133,13/10/2020,5:39:02,CRV58V,CHV58V,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1134,13/10/2020,5:39:15,CHQ61B,CHQ61B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1135,13/10/2020,5:39:18,WFR98D,MFR98D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1136,13/10/2020,5:40:43,NKG74D,VKG74D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1137,13/10/2020,5:45:13,JCK11,PJL11B,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1138,13/10/2020,5:47:03,TSR61,TSR661,Aprobado,
1139,13/10/2020,5:47:09,VDV39C,VDV39C,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1140,13/10/2020,5:48:49,EGB43D,LGB43D,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1141,13/10/2020,5:50:15,JKX183,JKI183,Rechazado,IMAGEN CON FALTA DE ILUMINACIÓN
1142,13/10/2020,5:51:11,RWA03E,RMA03E,Aprobado,
1143,13/10/2020,5:53:01,EJZ126,LJZ126,Aprobado,
1144,13/10/2020,5:55:32,AGH06D,AGH08D,Aprobado,
1145,13/10/2020,5:56:51,HKH33,HRH33E,Aprobado,
1146,13/10/2020,6:02:44,NUG03,NUG03D,Aprobado,
1147,13/10/2020,6:03:00,ALG11C,AWG11C,Aprobado,
1148,13/10/2020,6:03:07,T4485,TTF845,Aprobado,
1149,13/10/2020,6:08:56,EEH46,KEH46F,Aprobado,
1150,13/10/2020,6:11:31,MNP37,MNP537,Aprobado,
1151,13/10/2020,6:18:01,BCM65F,BQM65F,Aprobado,
1152,13/10/2020,6:23:53,ITX977,TTN977,Aprobado,
1153,13/10/2020,6:24:40,TXZ78,WXZ78C,Aprobado,
1154,13/10/2020,6:26:26,BTU49E,BTD49E,Aprobado,
1155,13/10/2020,6:26:44,HAX188,HAL188,Aprobado,
1156,13/10/2020,6:26:48,NLF28E,NLF26E,Aprobado,
1157,13/10/2020,6:26:50,CFO72E,CFF72E,Aprobado,
1158,13/10/2020,6:30:50,CYA03C,CYA03D,Aprobado,
1159,13/10/2020,6:32:56,TCQ99,TCQ99C,Aprobado,
1160,13/10/2020,6:33:16,GGS87C,GGN87C,Aprobado,
1161,13/10/2020,6:35:10,KJR46D,KJR45D,Aprobado,
1162,13/10/2020,6:35:14,PPC59B,PPC59B,Aprobado,
1163,13/10/2020,6:35:32,RDC90,RDC90D,Aprobado,
1164,13/10/2020,6:37:49,RGB20,RGB29D,Aprobado,
1165,13/10/2020,6:37:58,IXP27D,APP27D,Aprobado,
1166,13/10/2020,6:39:29,MRB96C,MRB96C,Aprobado,
1167,13/10/2020,6:39:31,ZNO07D,ZWO07D,Aprobado,
1168,13/10/2020,6:39:46,GLS96F,GLS95F,Aprobado,
1169,13/10/2020,6:40:00,CKK98B,CKK98B,Aprobado,
1170,13/10/2020,6:41:52,VYK32E,VYK32E,Aprobado,
1171,13/10/2020,6:42:04,YNK90E,YNW90E,Aprobado,
1172,13/10/2020,6:42:55,NLC71B,MLC71B,Aprobado,
1173,13/10/2020,6:43:04,SMS754,SMF754,Aprobado,
1174,13/10/2020,6:43:55,PFT16E,PFR15E,Aprobado,
1175,13/10/2020,6:44:06,LGR32E,WGR32E,Aprobado,
1176,13/10/2020,6:45:17,YWH31A,YWH31A,Aprobado,
1177,13/10/2020,6:46:10,AWH50B,AMH50B,Aprobado,
1178,13/10/2020,6:46:12,EDG63E,EOG63E,Aprobado,
1179,13/10/2020,6:48:08,ZIN17A,ZIM17A,Aprobado,
1180,13/10/2020,6:48:18,RWN52E,RNN52E,Aprobado,
1181,13/10/2020,6:50:31,ESE96D,ESE95D,Aprobado,
1182,13/10/2020,6:50:42,JKR96D,JKR95D,Aprobado,
1183,13/10/2020,6:54:36,OIO31C,LIF31C,Aprobado,
1184,13/10/2020,6:56:54,NWS60E,NMS60E,Aprobado,
1185,13/10/2020,6:57:25,SNW513,SNL513,Aprobado,
1186,13/10/2020,6:57:27,CDR80C,CDR80D,Aprobado,
1187,13/10/2020,6:57:30,MAS861,MAM861,Aprobado,
1188,13/10/2020,6:59:02,KGK42,KGK42E,Aprobado,
1189,13/10/2020,7:01:18,CYT16B,LYT15B,Aprobado,
1190,13/10/2020,7:01:24,LLK14,LLU914,Aprobado,
1191,13/10/2020,7:01:59,EKG707,EKG707,Aprobado,
1192,13/10/2020,7:03:55,LAU47,LAU547,Aprobado,
1193,13/10/2020,7:05:27,YDG27,YDG27D,Aprobado,
1194,13/10/2020,7:05:27,LTT76,LTT76F,Aprobado,
1195,13/10/2020,7:05:44,TPR58E,TPR585,Aprobado,
1196,13/10/2020,7:06:03,STD69E,STN69E,Aprobado,
1197,13/10/2020,7:06:19,JRK50D,JKK50D,Aprobado,
1198,13/10/2020,7:08:14,TPW02,TPL029,Aprobado,
1199,13/10/2020,7:10:44,WCE27C,KCE27C,Aprobado,
1200,13/10/2020,7:10:49,MTD097,MTD097,Aprobado,
1201,13/10/2020,7:11:00,TMF016,TMF016,Aprobado,
1202,13/10/2020,7:12:08,LNB75C,WNB75C,Aprobado,
1203,13/10/2020,7:16:42,RWP32E,RMP32E,Aprobado,
1204,13/10/2020,7:16:50,RWS06E,RMS06E,Aprobado,
1205,13/10/2020,7:16:57,WCE887,WCE887,Aprobado,
1206,13/10/2020,7:24:46,KDG29B,KDG29B,Aprobado,
1207,13/10/2020,7:29:59,JIH80,JIH80D,Aprobado,
1208,13/10/2020,7:34:12,GYZ07C,GYZ07D,Aprobado,
1209,13/10/2020,7:38:16,FBF893,FBF890,Aprobado,
1210,13/10/2020,7:38:33,MDG90A,MDG90A,Aprobado,
1211,13/10/2020,7:44:21,RWM74E,RMM74E,Aprobado,
1212,13/10/2020,7:44:22,AXD02C,AXN02C,Aprobado,
1213,13/10/2020,7:44:56,JKS94C,JKS94D,Aprobado,
1214,13/10/2020,7:46:32,AVR32D,LVR32D,Aprobado,
1215,13/10/2020,7:50:39,FGN897,FGD897,Aprobado,
1216,13/10/2020,7:50:52,GXO94D,GXD94D,Aprobado,
1217,13/10/2020,7:54:20,HZH162,HZH162,Aprobado,
1218,13/10/2020,7:55:17,LTR10,LTR10F,Aprobado,
1219,13/10/2020,8:00:58,PEX844,PEX844,Aprobado,
1220,13/10/2020,8:04:33,FGO11,FGP511,Aprobado,
1221,13/10/2020,8:12:29,LUS45,LUS45F,Aprobado,
1222,13/10/2020,8:15:06,LVX34,LVX34D,Aprobado,
1223,13/10/2020,8:17:26,DXD24C,DXN24C,Aprobado,
1224,13/10/2020,8:25:14,VJV82C,EJD82C,Aprobado,
1225,13/10/2020,8:25:35,AWA89C,AMA89C,Aprobado,
1226,13/10/2020,8:27:49,LRX24E,LRX24E,Aprobado,
1227,13/10/2020,8:29:56,BNB62,BWB62E,Aprobado,
1228,13/10/2020,8:34:08,FAF365,FAF365,Aprobado,
1229,13/10/2020,8:34:27,HPA26,HPA28E,Aprobado,
1230,13/10/2020,8:39:11,CPA36B,CPA36B,Aprobado,
1231,13/10/2020,8:41:13,TPC59,TPC559,Aprobado,
1232,13/10/2020,8:41:23,BTD80E,BTD80E,Aprobado,
1233,13/10/2020,8:45:25,CEK590,CEK390,Aprobado,
1234,13/10/2020,8:47:54,MDX547,MQX547,Aprobado,
1235,13/10/2020,8:49:27,ZDD64E,ZUN64E,Aprobado,
1236,13/10/2020,8:53:33,STX71,STX71E,Aprobado,
1237,13/10/2020,8:53:56,JKD56D,JKN56D,Aprobado,
1238,13/10/2020,8:59:47,YCR63E,YCP53E,Aprobado,
1239,13/10/2020,9:00:25,BJR68E,BUR68E,Aprobado,
1240,13/10/2020,9:01:54,WCK711,WCL711,Aprobado,
1241,13/10/2020,9:06:10,BJO181,DJO181,Aprobado,
1242,13/10/2020,9:06:45,KYK64E,KYK64E,Aprobado,
1243,13/10/2020,9:11:23,LAD738,LAD730,Aprobado,
1244,13/10/2020,9:11:37,MVD76,MVD766,Aprobado,
1245,13/10/2020,9:12:49,ZUD20,ZUN20E,Aprobado,
1246,13/10/2020,9:16:06,TSA046,TSA406,Aprobado,
1247,13/10/2020,9:17:56,WRP87D,WPP87D,Aprobado,
1248,13/10/2020,9:26:26,HZP028,HZP028,Aprobado,
1249,13/10/2020,9:30:55,LRG86,LRG85E,Aprobado,
1250,13/10/2020,9:36:20,PJS850,PJS850,Aprobado,
1251,13/10/2020,9:37:04,WLZ61,WLZ61D,Aprobado,
1252,13/10/2020,9:39:03,CJU35E,CJM35E,Aprobado,
1253,13/10/2020,9:39:17,LWW74C,LQW74C,Aprobado,
1254,13/10/2020,9:41:13,WCE887,WCE887,Aprobado,
1255,13/10/2020,9:43:35,WTY15C,MTY15C,Aprobado,
1256,13/10/2020,9:47:51,AFD57D,AFN57D,Aprobado,
1257,13/10/2020,9:50:09,RNX59,XRX59E,Aprobado,
1258,13/10/2020,9:52:25,ZUZ12,ZUZ12E,Aprobado,
1259,13/10/2020,9:54:23,HBV69D,HBV69D,Aprobado,
1260,13/10/2020,9:54:33,FHO150,FHO150,Aprobado,
1261,13/10/2020,9:56:42,BHD308,DHD308,Aprobado,
1262,13/10/2020,10:05:44,YWF35A,YMF35A,Aprobado,
1263,13/10/2020,10:09:08,ETT77B,ETT77B,Aprobado,
1264,13/10/2020,10:11:23,EVC587,EVD587,Aprobado,
1265,13/10/2020,10:14:06,NFR983,NFR988,Aprobado,
1266,13/10/2020,10:14:34,MMW419,MMW419,Aprobado,
1267,13/10/2020,10:15:23,ABS128,ABM128,Aprobado,
1268,13/10/2020,10:17:23,IRH24,IRH24B,Aprobado,
1269,13/10/2020,10:20:45,GGA47C,GGA47C,Aprobado,
1270,13/10/2020,10:31:37,TSA74,TSA574,Aprobado,
1271,13/10/2020,10:35:36,RRA18C,RRA18C,Aprobado,
1272,13/10/2020,10:40:12,TMF016,TMF016,Aprobado,
1273,13/10/2020,10:40:18,XTX21,XTX21E,Aprobado,
1274,13/10/2020,10:42:02,XKH21C,XNH21C,Aprobado,
1275,13/10/2020,10:42:05,DRK19,DRK19D,Aprobado,
1276,13/10/2020,10:44:41,ITQ151,TRQ151,Aprobado,
1277,13/10/2020,10:54:29,BWF21,BWF521,Aprobado,
1278,13/10/2020,10:55:07,HCP997,HZP997,Aprobado,
1279,13/10/2020,10:57:14,JFS36E,JFS35E,Aprobado,
1280,13/10/2020,11:02:50,LLS96,LLS966,Aprobado,
1281,13/10/2020,11:18:50,NVX67X,NVO67C,Aprobado,
1282,13/10/2020,11:18:59,VRZ12C,VRD12C,Aprobado,
1283,13/10/2020,11:22:50,MNO863,MND863,Aprobado,
1284,13/10/2020,11:25:28,XTY71,XTY71E,Aprobado,
1285,13/10/2020,11:25:52,EWU96D,,Rechazado,VEHÍCULO FUERA DEL CAMPO DE VISIBILIDAD
1286,13/10/2020,11:40:40,IUW297,IUW297,Aprobado,
1287,13/10/2020,11:41:05,TPO665,TPO663,Aprobado,
1288,13/10/2020,11:41:08,TMB40,TMB405,Aprobado,
1289,13/10/2020,11:44:46,MDZ06,MDM096,Aprobado,
1290,13/10/2020,11:48:48,AHP61D,ZHZ61D,Aprobado,
1291,13/10/2020,11:55:00,JCH63,JJXS638,Aprobado,
1292,13/10/2020,11:55:27,HPH71,HPH71E,Aprobado,
1293,13/10/2020,12:01:01,STM622,STD622,Aprobado,
1294,13/10/2020,12:08:03,JNP96E,JVP96E,Aprobado,
1295,13/10/2020,12:10:57,HYK27D,HYK27D,Aprobado,
1296,13/10/2020,12:19:34,SNB296,SNB296,Aprobado,
1297,13/10/2020,12:21:04,TDU23C,TDD23C,Aprobado,
1298,13/10/2020,12:26:07,WHK03D,KHK03D,Aprobado,
1299,13/10/2020,12:30:21,PIB29E,PIB29E,Aprobado,
1300,13/10/2020,12:30:49,JKI52,JKI452,Aprobado,
1301,13/10/2020,12:39:03,CSQ19E,DSQ19E,Aprobado,
1302,13/10/2020,12:43:50,NTX09X,MTX09X,Aprobado,
1303,13/10/2020,12:49:49,LWX37B,LWX37B,Aprobado,
1304,13/10/2020,12:50:17,LLK92,LLK92E,Aprobado,
1305,13/10/2020,12:54:19,MLV11,MLV411,Aprobado,
1306,13/10/2020,12:56:21,LIY13,LIY13Y,Aprobado,
1307,13/10/2020,12:56:55,BJU053,BJU053,Aprobado,
1308,13/10/2020,1:04:52,KAK34E,KAK345,Aprobado,
1309,13/10/2020,1:05:08,STQ76E,STQ75E,Aprobado,
1310,13/10/2020,1:06:40,CDE14E,COE14E,Aprobado,
1311,13/10/2020,1:06:43,AVK22,AVK22C,Aprobado,
1312,13/10/2020,1:06:45,FLV789,FLV789,Aprobado,
1313,13/10/2020,1:07:16,YCC17,YCC17D,Aprobado,
1314,13/10/2020,1:09:30,MGA43A,MGA46A,Aprobado,
1315,13/10/2020,1:12:28,JXW86E,JXW85E,Aprobado,
1316,13/10/2020,1:14:29,FYG31,FYG31B,Aprobado,
1317,13/10/2020,1:31:43,MTA967,MTA967,Aprobado,
1318,13/10/2020,1:40:14,BCS543,DCS543,Aprobado,
1319,13/10/2020,1:46:55,LRG86,LRG85E,Aprobado,
1320,13/10/2020,1:49:43,RRR65E,REE65E,Aprobado,
1321,13/10/2020,1:49:58,GDS92E,GDS92D,Aprobado,
1322,13/10/2020,1:50:03,EIU14C,EIQ14C,Aprobado,
1323,13/10/2020,1:52:49,HUT47,HUT47F,Aprobado,
1324,13/10/2020,1:53:16,IZR493,IZR492,Aprobado,
1325,13/10/2020,1:53:30,HGD398,HGD398,Aprobado,
1326,13/10/2020,1:54:57,LMW714,LMW714,Aprobado,
1327,13/10/2020,1:59:24,HZH19,HZH19E,Aprobado,
1328,13/10/2020,2:03:56,TCO84,STX184,Aprobado,
1329,13/10/2020,2:06:00,ABK08B,ABK06B,Aprobado,
1330,13/10/2020,2:08:19,STE271,STE271,Aprobado,
1331,13/10/2020,2:11:37,IRH24,IRH24B,Aprobado,
1332,13/10/2020,2:12:15,ISU18B,ISU18B,Aprobado,
1333,13/10/2020,2:14:54,SJS99,TSQ991,Aprobado,
1334,13/10/2020,2:23:07,RYS23E,KYS23E,Aprobado,
1335,13/10/2020,2:29:31,RWC23E,RMC23E,Aprobado,
1336,13/10/2020,2:32:34,EVM968,CVM968,Aprobado,
1337,13/10/2020,2:36:43,LRX24E,LRX24E,Aprobado,
1338,13/10/2020,2:38:46,HEA455,HEA455,Aprobado,
1339,13/10/2020,2:40:50,SDS129,SDM129,Aprobado,
1340,13/10/2020,2:43:23,MVH08,MVH508,Aprobado,
1341,13/10/2020,2:47:52,HAO856,HAO856,Aprobado,
1342,13/10/2020,2:49:31,SHP41,GHB441,Aprobado,
1343,13/10/2020,2:52:58,MFC89,MFC891,Aprobado,
1344,13/10/2020,2:53:33,STD20E,STN20E,Aprobado,
1345,13/10/2020,2:56:17,ZZF177,ZZF177,Aprobado,
1346,13/10/2020,3:04:09,ELU208,EKF608,Aprobado,
1347,13/10/2020,3:04:46,EA3536,LAI536,Aprobado,
1348,13/10/2020,3:11:24,MLE16,MLE166,Aprobado,
1349,13/10/2020,3:13:00,HRO20C,HRO20C,Aprobado,
1350,13/10/2020,3:13:20,WNZ450,WNN450,Aprobado,
1351,13/10/2020,3:16:41,SNP628,SND628,Aprobado,
1352,13/10/2020,3:17:50,CWM44E,CRM44E,Aprobado,
1353,13/10/2020,3:18:07,KEX512,KEX312,Aprobado,
1354,13/10/2020,3:20:16,TCF23,TMF236,Aprobado,
1355,13/10/2020,3:21:44,TYQ22C,NYQ22C,Aprobado,
1356,13/10/2020,3:22:27,DAY87,DAY087,Aprobado,
1357,13/10/2020,3:23:50,GLY63F,GLY63F,Aprobado,
1358,13/10/2020,3:24:28,SVW486,SVL486,Aprobado,
1359,13/10/2020,3:27:52,MWW073,MDL073,Aprobado,
1360,13/10/2020,3:28:57,LYW128,LYW12B,Aprobado,
1361,13/10/2020,3:29:00,STE11,STE015,Aprobado,
1362,13/10/2020,3:34:51,KEK20B,KEK20B,Aprobado,
1363,13/10/2020,3:36:44,FSR99E,RSR99B,Aprobado,
1364,13/10/2020,3:37:08,STM590,STD590,Aprobado,
1365,13/10/2020,3:37:30,PEZ85E,PED85E,Aprobado,
1366,13/10/2020,3:38:54,BFA26B,BFA25B,Aprobado,
1367,13/10/2020,3:45:48,MNB131,MNB131,Aprobado,
1368,13/10/2020,3:45:49,MNB131,MNB131,Aprobado,
1369,13/10/2020,3:47:31,STB212,STB212,Aprobado,
1370,13/10/2020,3:51:21,RZW05E,RZW05E,Aprobado,
1371,13/10/2020,3:52:12,CGD64E,CGN64E,Aprobado,
1372,13/10/2020,3:52:39,HXE927,HXE927,Aprobado,
1373,13/10/2020,3:52:43,MGM20,HGD208,Aprobado,
1374,13/10/2020,3:54:50,WGF97E,KGF97E,Aprobado,
1375,13/10/2020,3:58:25,NWR94E,WWR94E,Aprobado,
1376,13/10/2020,4:16:32,GEO76C,GEO75C,Aprobado,
1377,13/10/2020,4:17:12,CJC59B,CJC59B,Aprobado,
1378,13/10/2020,4:19:54,FAS81,FAI851,Aprobado,
1379,13/10/2020,4:20:07,MEE21,MEE21D,Aprobado,
1380,13/10/2020,4:24:19,DRH49D,ORH49D,Aprobado,
1381,13/10/2020,4:24:44,MJO531,MJO531,Aprobado,
1382,13/10/2020,4:24:59,GYY14,GYY14Y,Aprobado,
1383,13/10/2020,4:30:35,QAX37D,DAX37D,Aprobado,
1384,13/10/2020,4:31:32,RWT76E,RMT76E,Aprobado,
1385,13/10/2020,4:32:41,MDK015,MOK015,Aprobado,
1386,13/10/2020,4:35:36,CID65B,CIN65B,Aprobado,
1387,13/10/2020,4:39:26,LKX21D,WKX21D,Aprobado,
1388,13/10/2020,4:40:17,KHR932,KHR932,Aprobado,
1389,13/10/2020,4:42:30,VRR94E,WRR94E,Aprobado,
1390,13/10/2020,4:44:37,UIA07,,Rechazado,INTERFERENCIA FÍSICA
1391,13/10/2020,4:44:57,AFW68W,AFW88W,Aprobado,
1392,13/10/2020,4:45:42,ISR57D,WSR57D,Aprobado,
1393,13/10/2020,4:47:56,WLB639,WLB639,Aprobado,
1394,13/10/2020,4:48:36,KHT88E,KHT885,Aprobado,
1395,13/10/2020,4:52:30,DNK01D,RDM01D,Aprobado,
1396,13/10/2020,4:52:42,RFH89C,RFH89C,Aprobado,
1397,13/10/2020,4:55:24,GDZ29,GOZ29B,Aprobado,
1398,13/10/2020,4:55:48,KIK24E,WIK24E,Aprobado,
1399,13/10/2020,4:56:07,GPA86E,GPA85E,Aprobado,
1400,13/10/2020,4:56:11,TRR273,TRR27D,Aprobado,
1401,13/10/2020,4:56:12,AAA70,AAA70E,Aprobado,
1402,13/10/2020,4:56:19,DSD87F,DSN87F,Aprobado,
1403,13/10/2020,4:59:33,GZV25D,GZV25D,Aprobado,
1404,13/10/2020,5:01:28,SRC51,SRC57D,Aprobado,
